title,rating,genre,popularity,member,duration,studios,aired
Nonton Wasurenagumo Sub Indo,7.03,"['Comedy', 'Supernatural']",Popularity: #3638,Members: 17209,Duration: 25 min,Studios: Production I.G,"Aired: Mar 12, 2012"
Nonton Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui! Sub Indo,6.99,"['Comedy', 'Otaku Culture', 'School']",Popularity: #319,Members: 340448,Duration: 24 min per ep,Studios: SILVER LINK.,"Aired: Jul 9, 2013 to Sep 24, 2013"
Nonton Watashi ga Motete Dousunda Sub Indo,6.95,"['Comedy', 'Otaku Culture', 'Reverse Harem', 'Romance', 'School', 'Shoujo']",Popularity: #496,Members: 227469,Duration: 23 min per ep,Studios: Brain's Base,"Aired: Oct 7, 2016 to Dec 23, 2016"
Nonton Watashi ni Tenshi ga Maiorita! Sub Indo,7.27,"['CGDCT', 'Comedy', 'Otaku Culture']",Popularity: #1180,Members: 83404,Duration: 23 min per ep,Studios: Doga Kobo,"Aired: Jan 8, 2019 to Mar 26, 2019"
Nonton Watashi ni Tenshi ga Maiorita! Precious Friends Sub Indo,7.55,"['CGDCT', 'Comedy']",Popularity: #4682,Members: 5717,Duration: 1 hr 6 min,Studios: Doga Kobo,"Aired: Oct 14, 2022"
Nonton Watashi ni Tenshi ga Maiorita! Special Sub Indo,7.28,"['CGDCT', 'Comedy', 'Otaku Culture']",Popularity: #4003,Members: 16550,Duration: 22 min,Studios: Doga Kobo,"Aired: May 24, 2019"
Nonton Watashi no Oshi wa Akuyaku Reijou. Sub Indo,7.35,"['Comedy', 'Fantasy', 'Girls Love', 'Isekai', 'School']",Popularity: #2077,Members: 44441,Duration: 24 min per ep,Studios: Platinum Vision,"Aired: Oct 3, 2023 to Dec 19, 2023"
Nonton Watashi no Shiawase na Kekkon Sub Indo,7.77,"['Adult Cast', 'Drama', 'Fantasy', 'Historical', 'Romance']",Popularity: #901,Members: 129607,Duration: 23 min per ep,Studios: Kinema Citrus,"Aired: Jul 5, 2023 to Sep 20, 2023"
Nonton Watashi no Yuri wa Oshigoto desu! Sub Indo,6.7,"['Comedy', 'Girls Love', 'Workplace']",Popularity: #3040,Members: 18854,Duration: 23 min per ep,Studios: Passione,"Aired: Apr 6, 2023 to Jun 22, 2023"
"Nonton Watashi, Nouryoku wa Heikinchi de tte Itta yo ne! Sub Indo",6.76,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Reincarnation']",Popularity: #1262,Members: 98121,Duration: 23 min per ep,Studios: Project No.9,"Aired: Oct 7, 2019 to Dec 23, 2019"
Nonton Wave!! Surfing Yappe!! (TV) Sub Indo,5.84,['Sports'],Popularity: #3150,Members: 14461,Duration: 23 min per ep,Studios: Asahi Production,"Aired: Jan 12, 2021 to Mar 30, 2021"
Nonton Whistle! Sub Indo,7.42,"['School', 'Shounen', 'Sports', 'Team Sports']",Popularity: #5445,Members: 6923,Duration: 24 min per ep,Studios: Studio Comet,"Aired: May 6, 2002 to Feb 3, 2003"
Nonton White Album Sub Indo,6.49,"['Drama', 'Harem', 'Idols (Female)', 'Music', 'Romance']",Popularity: #1804,Members: 37104,Duration: 24 min per ep,Studios: Seven Arcs,"Aired: Jan 4, 2009 to Mar 29, 2009"
Nonton White Album 2 Sub Indo,7.6,"['Drama', 'Love Polygon', 'Music', 'Romance']",Popularity: #983,Members: 111207,Duration: 23 min per ep,Studios: Satelight,"Aired: Oct 6, 2013 to Dec 29, 2013"
Nonton White Album 2nd Season Sub Indo,6.76,"['Drama', 'Harem', 'Idols (Female)', 'Music', 'Romance']",Popularity: #3056,Members: 20867,Duration: 25 min per ep,Studios: Seven Arcs,"Aired: Oct 3, 2009 to Dec 24, 2009"
Nonton White Snake Sub Indo,7.42,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Martial Arts', 'Mythology', 'Romance']",Popularity: #6674,Members: 4096,Duration: 1 hr 38 min,Studios: Light Chaser Animation Studios,"Aired: Jan 11, 2019"
Nonton Wind Breaker Sub Indo,7.92,"['Action', 'Delinquents', 'School']",Popularity: #1809,Members: 16360,Duration: 23 min per ep,Studios: CloverWorks,"Aired: Apr 5, 2024 to ?"
Nonton Witch Craft Works Sub Indo,6.99,"['Action', 'School', 'Seinen', 'Supernatural']",Popularity: #689,Members: 159505,Duration: 23 min per ep,Studios: J.C.Staff,"Aired: Jan 5, 2014 to Mar 23, 2014"
Nonton Witch Craft Works: Takamiya-kun to Imouto no Warudakumi Sub Indo,6.78,"['Action', 'Fantasy', 'Seinen', 'Supernatural']",Popularity: #3749,Members: 17116,Duration: 24 min,Studios: J.C.Staff,"Aired: Jan 7, 2015"
Nonton Witchblade Sub Indo,7.21,"['Action', 'Adult Cast', 'Drama', 'Sci-Fi', 'Super Power']",Popularity: #1854,Members: 47920,Duration: 24 min per ep,Studios: Gonzo,"Aired: Apr 6, 2006 to Sep 21, 2006"
Nonton Wonder Egg Priority Sub Indo,7.59,"['Drama', 'Fantasy', 'Psychological', 'Suspense']",Popularity: #258,Members: 338890,Duration: 23 min per ep,Studios: CloverWorks,"Aired: Jan 13, 2021 to Mar 31, 2021"
Nonton Wonder Egg Priority Special Sub Indo,5.13,"['Drama', 'Fantasy', 'Psychological']",Popularity: #1566,Members: 81028,Duration: 46 min,Studios: CloverWorks,"Aired: Jun 30, 2021"
Nonton Working!! Sub Indo,7.64,"['Comedy', 'Romantic Subtext', 'Seinen', 'Workplace']",Popularity: #521,Members: 206636,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Apr 4, 2010 to Jun 27, 2010"
Nonton Working!!! Sub Indo,7.95,"['Comedy', 'Romance', 'Seinen', 'Workplace']",Popularity: #975,Members: 128657,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Jul 5, 2015 to Sep 27, 2015"
Nonton Working!!!: Lord of the Takanashi Sub Indo,8.14,"['Comedy', 'Romance', 'Seinen', 'Workplace']",Popularity: #2036,Members: 58516,Duration: 49 min,Studios: A-1 Pictures,"Aired: Mar 30, 2016"
Nonton Working’!! Sub Indo,7.82,"['Comedy', 'Romantic Subtext', 'Seinen', 'Workplace']",Popularity: #913,Members: 152177,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Oct 1, 2011 to Dec 24, 2011"
Nonton World Dai Star Sub Indo,7.37,['Performing Arts'],Popularity: #5634,Members: 4711,Duration: 24 min per ep,Studios: Lerche,"Aired: Apr 9, 2023 to Jun 25, 2023"
Nonton World Destruction: Sekai Bokumetsu no Rokunin Sub Indo,6.94,"['Adventure', 'Fantasy']",Popularity: #3049,Members: 23886,Duration: 24 min per ep,Studios: Production I.G,"Aired: Jul 8, 2008 to Sep 30, 2008"
Nonton World Trigger Sub Indo,7.58,"['Action', 'Sci-Fi', 'Shounen']",Popularity: #545,Members: 145988,Duration: 23 min per ep,Studios: Toei Animation,"Aired: Oct 5, 2014 to Apr 3, 2016"
Nonton World Trigger 3rd Season Sub Indo,8.26,"['Action', 'Sci-Fi', 'Shounen']",Popularity: #1867,Members: 44069,Duration: 23 min per ep,Studios: Toei Animation,"Aired: Oct 10, 2021 to Jan 23, 2022"
Nonton World Trigger Season 2 Sub Indo,8.05,"['Action', 'Sci-Fi', 'Shounen']",Popularity: #1529,Members: 57291,Duration: 23 min per ep,Studios: Toei Animation,"Aired: Jan 10, 2021 to Apr 4, 2021"
Nonton Wotaku ni Koi wa Muzukashii Sub Indo,7.93,"['Adult Cast', 'Otaku Culture', 'Romance', 'Workplace']",Popularity: #158,Members: 525726,Duration: 22 min per ep,Studios: A-1 Pictures,"Aired: Apr 13, 2018 to Jun 22, 2018"
Nonton Wotaku ni Koi wa Muzukashii: Youth Sub Indo,7.94,"['Adult Cast', 'Otaku Culture', 'Romance', 'Workplace']",Popularity: #1160,Members: 104086,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Mar 29, 2019 to Oct 14, 2021"
Nonton WWW.Working!! Sub Indo,7.41,"['Comedy', 'Workplace']",Popularity: #1480,Members: 76100,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Oct 1, 2016 to Dec 24, 2016"
Nonton X Sub Indo,7.4,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Shoujo', 'Super Power']",Popularity: #2335,Members: 35329,Duration: 24 min per ep,Studios: Madhouse,"Aired: Oct 3, 2001 to Mar 27, 2002"
Nonton xxxHOLiC Sub Indo,7.98,"['Comedy', 'Drama', 'Mystery', 'Seinen', 'Supernatural']",Popularity: #744,Members: 121634,Duration: 24 min per ep,Studios: Production I.G,"Aired: Apr 7, 2006 to Sep 29, 2006"
Nonton xxxHOLiC Kei Sub Indo,8.21,"['Comedy', 'Drama', 'Mystery', 'Seinen', 'Supernatural']",Popularity: #1580,Members: 66415,Duration: 24 min per ep,Studios: Production I.G,"Aired: Apr 4, 2008 to Jun 27, 2008"
Nonton Yagate Kimi ni Naru Sub Indo,7.89,"['Drama', 'Girls Love', 'School']",Popularity: #687,Members: 142861,Duration: 24 min per ep,Studios: TROYCA,"Aired: Oct 5, 2018 to Dec 28, 2018"
Nonton Yahari Ore no Seishun Love Comedy wa Machigatteiru. Sub Indo,8,"['Comedy', 'Love Polygon', 'Romance', 'School']",Popularity: #84,Members: 850624,Duration: 24 min per ep,Studios: Brain's Base,"Aired: Apr 5, 2013 to Jun 28, 2013"
Nonton Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan Sub Indo,8.35,"['Comedy', 'Love Polygon', 'Romance', 'School']",Popularity: #271,Members: 400860,Duration: 24 min per ep,Studios: feel.,"Aired: Jul 10, 2020 to Sep 25, 2020"
"Nonton Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku. Sub Indo",7.69,"['Comedy', 'Love Polygon', 'Romance', 'School']",Popularity: #1964,Members: 24609,Duration: 23 min,Studios: feel.,"Aired: Apr 27, 2023"
Nonton Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA Sub Indo,7.59,"['Comedy', 'Love Polygon', 'Romance', 'School']",Popularity: #892,Members: 166065,Duration: 23 min,Studios: Brain's Base,"Aired: Sep 19, 2013"
Nonton Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku Sub Indo,8.2,"['Comedy', 'Love Polygon', 'Romance', 'School']",Popularity: #142,Members: 687708,Duration: 24 min per ep,Studios: feel.,"Aired: Apr 3, 2015 to Jun 26, 2015"
Nonton Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA Sub Indo,8.02,"['Comedy', 'Love Polygon', 'Romance', 'School']",Popularity: #967,Members: 147263,Duration: 23 min,Studios: feel.,"Aired: Oct 27, 2016"
Nonton Yakitate!! Japan Sub Indo,7.91,"['Comedy', 'Gourmet', 'Shounen']",Popularity: #2098,Members: 41407,Duration: 24 min per ep,Studios: Sunrise,"Aired: Oct 12, 2004 to Mar 14, 2006"
Nonton Yakunara Mug Cup mo Sub Indo,6.54,"['CGDCT', 'Iyashikei', 'School', 'Slice of Life', 'Visual Arts']",Popularity: #3223,Members: 15271,Duration: 14 min per ep,Studios: Nippon Animation,"Aired: Apr 3, 2021 to Jun 21, 2021"
Nonton Yakunara Mug Cup mo: Niban Gama Sub Indo,6.84,"['CGDCT', 'Iyashikei', 'School', 'Slice of Life', 'Visual Arts']",Popularity: #5012,Members: 7119,Duration: 14 min per ep,Studios: Nippon Animation,"Aired: Oct 2, 2021 to Dec 18, 2021"
Nonton Yakusoku no Neverland Sub Indo,8.5,"['Fantasy', 'Mystery', 'Psychological', 'Sci-Fi', 'Shounen', 'Survival', 'Suspense']",Popularity: #38,Members: 1283850,Duration: 22 min per ep,Studios: CloverWorks,"Aired: Jan 10, 2019 to Mar 29, 2019"
Nonton Yakusoku no Neverland 2nd Season Sub Indo,5.28,"['Fantasy', 'Psychological', 'Sci-Fi', 'Shounen', 'Survival', 'Suspense']",Popularity: #180,Members: 474666,Duration: 22 min per ep,Studios: CloverWorks,"Aired: Jan 8, 2021 to Mar 26, 2021"
Nonton Yama no Susume Sub Indo,6.84,"['Adventure', 'CGDCT', 'Iyashikei', 'Slice of Life']",Popularity: #2290,Members: 30132,Duration: 3 min per ep,Studios: 8bit,"Aired: Jan 3, 2013 to Mar 21, 2013"
Nonton Yama no Susume: Next Summit Sub Indo,7.65,"['Adventure', 'CGDCT', 'Iyashikei', 'Slice of Life']",Popularity: #4433,Members: 6564,Duration: 24 min per ep,Studios: 8bit,"Aired: Oct 5, 2022 to Dec 21, 2022"
Nonton Yama no Susume: Omoide Present Sub Indo,7.39,"['Adventure', 'CGDCT', 'Iyashikei', 'Slice of Life']",Popularity: #5421,Members: 6527,Duration: 26 min,Studios: 8bit,"Aired: Oct 28, 2017"
Nonton Yama no Susume: Second Season Sub Indo,7.56,"['Adventure', 'CGDCT', 'Iyashikei', 'Slice of Life']",Popularity: #3713,Members: 15462,Duration: 13 min per ep,Studios: 8bit,"Aired: Jul 9, 2014 to Dec 24, 2014"
Nonton Yama no Susume: Second Season Specials Sub Indo,6.86,"['CGDCT', 'Iyashikei', 'Slice of Life']",Popularity: #6079,Members: 5424,Duration: 15 min per ep,Studios: 8bit,"Aired: Oct 24, 2014 to Mar 27, 2015"
Nonton Yama no Susume: Third Season Sub Indo,7.6,"['Adventure', 'CGDCT', 'Iyashikei', 'Slice of Life']",Popularity: #4319,Members: 10274,Duration: 13 min per ep,Studios: 8bit,"Aired: Jul 3, 2018 to Sep 25, 2018"
Nonton Yamada-kun to 7-nin no Majo (TV) Sub Indo,7.54,"['Comedy', 'Harem', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",Popularity: #241,Members: 446603,Duration: 24 min per ep,Studios: LIDENFILMS,"Aired: Apr 12, 2015 to Jun 28, 2015"
Nonton Yamada-kun to Lv999 no Koi wo Suru Sub Indo,7.81,"['Romance', 'Video Game']",Popularity: #576,Members: 201204,Duration: 23 min per ep,Studios: Madhouse,"Aired: Apr 2, 2023 to Jun 25, 2023"
Nonton Yamato Nadeshiko Shichihenge♥ Sub Indo,7.72,"['Comedy', 'Reverse Harem', 'Shoujo']",Popularity: #1449,Members: 82139,Duration: 24 min per ep,Studios: Nippon Animation,"Aired: Oct 4, 2006 to Mar 28, 2007"
Nonton Yao Jing Zhong Zhi Shou Ce Sub Indo,6.5,"['Action', 'Ecchi', 'Fantasy']",Popularity: #4586,Members: 5859,Duration: 16 min per ep,Studios: Big Firebird Culture,"Aired: Jan 17, 2020 to Apr 10, 2020"
Nonton Yesterday wo Utatte Sub Indo,6.87,"['Adult Cast', 'Drama', 'Love Polygon', 'Romance', 'Seinen']",Popularity: #773,Members: 142549,Duration: 23 min per ep,Studios: Doga Kobo,"Aired: Apr 5, 2020 to Jun 21, 2020"
Nonton Yesterday wo Utatte Haishin-ban Episode Sub Indo,6.63,"['Drama', 'Romance', 'Seinen']",Popularity: #4548,Members: 10067,Duration: 2 min per ep,Studios: Doga Kobo,"Aired: Apr 5, 2020 to Jun 21, 2020"
Nonton Yoake Mae yori Ruriiro na: Crescent Love Sub Indo,7.09,"['Comedy', 'Romance', 'School', 'Sci-Fi']",Popularity: #3483,Members: 16701,Duration: 23 min per ep,Studios: Daume,"Aired: Oct 5, 2006 to Dec 21, 2006"
Nonton Yoake Tsugeru Lu no Uta Sub Indo,7.39,"['Adventure', 'Award Winning', 'Music', 'Supernatural']",Popularity: #3004,Members: 19681,Duration: 1 hr 51 min,Studios: Science SARU,"Aired: May 19, 2017"
Nonton Yofukashi no Uta Sub Indo,7.97,"['Romance', 'Shounen', 'Supernatural', 'Vampire']",Popularity: #376,Members: 254310,Duration: 22 min per ep,Studios: LIDENFILMS,"Aired: Jul 8, 2022 to Sep 30, 2022"
"Nonton Yondemasu yo, Azazel-san. Sub Indo",7.57,"['Comedy', 'Gag Humor', 'Mythology', 'Seinen', 'Supernatural']",Popularity: #3934,Members: 12982,Duration: 21 min per ep,Studios: Production I.G,"Aired: Feb 23, 2010 to Jun 23, 2014"
"Nonton Yondemasu yo, Azazel-san. (TV) Sub Indo",7.51,"['Comedy', 'Gag Humor', 'Mythology', 'Seinen', 'Supernatural']",Popularity: #2370,Members: 33817,Duration: 12 min per ep,Studios: Production I.G,"Aired: Apr 8, 2011 to Jul 1, 2011"
"Nonton Yondemasu yo, Azazel-san. Z Sub Indo",7.54,"['Comedy', 'Gag Humor', 'Mythology', 'Seinen', 'Supernatural']",Popularity: #3542,Members: 20750,Duration: 12 min per ep,Studios: Production I.G,"Aired: Apr 7, 2013 to Jun 30, 2013"
Nonton Yoru no Kurage wa Oyogenai Sub Indo,8.08,[],Popularity: #3095,Members: 6213,Duration: 23 min per ep,Studios: Doga Kobo,"Aired: Apr 7, 2024 to ?"
Nonton Yoru wa Mijikashi Arukeyo Otome Sub Indo,8.19,"['Adult Cast', 'Comedy', 'Romance']",Popularity: #1749,Members: 51533,Duration: 1 hr 32 min,Studios: Science SARU,"Aired: Apr 7, 2017"
"Nonton Yosuga no Sora: In Solitude, Where We Are Least Alone. Sub Indo",6.05,"['Drama', 'Ecchi', 'Harem', 'Romance']",Popularity: #445,Members: 264272,Duration: 25 min per ep,Studios: feel.,"Aired: Oct 4, 2010 to Dec 20, 2010"
Nonton Youjo Senki Sub Indo,7.96,"['Action', 'Fantasy', 'Isekai', 'Military', 'Reincarnation']",Popularity: #182,Members: 501367,Duration: 23 min per ep,Studios: Nut,"Aired: Jan 6, 2017 to Mar 31, 2017"
Nonton Youjo Senki Movie Sub Indo,8.23,"['Action', 'Fantasy', 'Isekai', 'Military', 'Reincarnation']",Popularity: #861,Members: 149642,Duration: 1 hr 38 min,Studios: Nut,"Aired: Feb 8, 2019"
Nonton Youkai Apartment no Yuuga na Nichijou Sub Indo,7.18,"['Mythology', 'School', 'Slice of Life', 'Supernatural']",Popularity: #2626,Members: 26774,Duration: 23 min per ep,Studios: Shin-Ei Animation,"Aired: Jul 3, 2017 to Dec 25, 2017"
Nonton Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV) Sub Indo,7.86,"['Drama', 'Psychological', 'School', 'Suspense']",Popularity: #104,Members: 800166,Duration: 24 min per ep,Studios: Lerche,"Aired: Jul 12, 2017 to Sep 27, 2017"
Nonton Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV) 2nd Season Sub Indo,8.11,"['Drama', 'Psychological', 'School', 'Suspense']",Popularity: #339,Members: 356487,Duration: 23 min per ep,Studios: Lerche,"Aired: Jul 4, 2022 to Sep 26, 2022"
Nonton Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season Sub Indo,8,"['Drama', 'Psychological', 'School', 'Suspense']",Popularity: #684,Members: 133861,Duration: 23 min per ep,Studios: Lerche,"Aired: Jan 3, 2024 to Mar 27, 2024"
Nonton Young Black Jack Sub Indo,7.22,"['Drama', 'Historical', 'Medical', 'Seinen']",Popularity: #2303,Members: 35590,Duration: 24 min per ep,Studios: Tezuka Productions,"Aired: Oct 2, 2015 to Dec 18, 2015"
Nonton Yowamushi Pedal Sub Indo,7.93,"['Racing', 'Shounen', 'Sports']",Popularity: #1037,Members: 116307,Duration: 24 min per ep,Studios: TMS Entertainment,"Aired: Oct 8, 2013 to Jul 1, 2014"
Nonton Yowamushi Pedal Movie Sub Indo,7.56,"['Racing', 'Shounen', 'Sports']",Popularity: #3946,Members: 15963,Duration: 1 hr 29 min,Studios: TMS Entertainment,"Aired: Aug 28, 2015"
Nonton Yowamushi Pedal: Glory Line Sub Indo,7.58,"['Racing', 'Shounen', 'Sports']",Popularity: #2829,Members: 28274,Duration: 23 min per ep,Studios: TMS Entertainment,"Aired: Jan 9, 2018 to Jun 26, 2018"
Nonton Yowamushi Pedal: Grande Road Sub Indo,8.06,"['Racing', 'Shounen', 'Sports']",Popularity: #1621,Members: 79048,Duration: 23 min per ep,Studios: TMS Entertainment,"Aired: Oct 7, 2014 to Mar 31, 2015"
Nonton Yowamushi Pedal: Limit Break Sub Indo,7.39,"['Racing', 'Shounen', 'Sports']",Popularity: #4386,Members: 8138,Duration: 24 min per ep,Studios: TMS Entertainment,"Aired: Oct 9, 2022 to Mar 26, 2023"
Nonton Yowamushi Pedal: New Generation Sub Indo,7.64,"['Racing', 'Shounen', 'Sports']",Popularity: #2363,Members: 38839,Duration: 23 min per ep,Studios: TMS Entertainment,"Aired: Jan 10, 2017 to Jun 27, 2017"
Nonton Yowamushi Pedal: Re:RIDE Sub Indo,7.36,"['Racing', 'Shounen', 'Sports']",Popularity: #5797,Members: 4757,Duration: 1 hr 28 min,Studios: TMS Entertainment,"Aired: Sep 19, 2014"
Nonton Yowamushi Pedal: Re:ROAD Sub Indo,7.43,"['Racing', 'Shounen', 'Sports']",Popularity: #6092,Members: 4350,Duration: 1 hr 29 min,Studios: TMS Entertainment,"Aired: Jun 12, 2015"
Nonton Yowamushi Pedal: Special Ride Sub Indo,7.35,"['Racing', 'Shounen', 'Sports']",Popularity: #4896,Members: 9454,Duration: 20 min,Studios: TMS Entertainment,"Aired: Aug 8, 2013"
Nonton Yozakura Quartet Sub Indo,6.8,"['Action', 'Comedy', 'Shounen', 'Super Power', 'Supernatural']",Popularity: #1478,Members: 36166,Duration: 24 min per ep,Studios: Nomad,"Aired: Oct 3, 2008 to Dec 19, 2008"
Nonton Yozakura Quartet: Hana no Uta Sub Indo,7.45,"['Action', 'Comedy', 'Shounen', 'Super Power', 'Supernatural']",Popularity: #1758,Members: 37464,Duration: 23 min per ep,Studios: Tatsunoko Production,"Aired: Oct 6, 2013 to Dec 29, 2013"
Nonton Yozakura Quartet: Hoshi no Umi Sub Indo,7.38,"['Action', 'Comedy', 'Shounen', 'Super Power', 'Supernatural']",Popularity: #3563,Members: 15790,Duration: 28 min per ep,Studios: Tatsunoko Production,"Aired: Oct 8, 2010 to Nov 9, 2011"
Nonton Yozakura Quartet: Tsuki ni Naku Sub Indo,7.45,"['Action', 'Comedy', 'Shounen', 'Super Power', 'Supernatural']",Popularity: #4088,Members: 10692,Duration: 28 min per ep,Studios: Tatsunoko Production,"Aired: Oct 9, 2013 to Nov 7, 2014"
Nonton Yozakura-san Chi no Daisakusen Sub Indo,7.34,"['Action', 'Comedy', 'Shounen']",Popularity: #2953,Members: 5259,Duration: 24 min per ep,Studios: SILVER LINK.,"Aired: Apr 7, 2024 to ?"
Nonton Yu-Gi-Oh! VRAINS Sub Indo,6.68,"['Action', 'Fantasy', 'Sci-Fi', 'Shounen', 'Strategy Game']",Popularity: #3215,Members: 19139,Duration: 24 min per ep,Studios: Gallop,"Aired: May 10, 2017 to Sep 25, 2019"
Nonton Yubisaki to Renren Sub Indo,8.27,"['Adult Cast', 'Romance', 'Shoujo']",Popularity: #1214,Members: 74200,Duration: 23 min per ep,Studios: Ajia-do,"Aired: Jan 6, 2024 to Mar 23, 2024"
Nonton Yume-iro Pâtissière Sub Indo,7.85,"['Gourmet', 'School', 'Shoujo']",Popularity: #2338,Members: 39699,Duration: 24 min per ep,Studios: Studio Hibari,"Aired: Oct 4, 2009 to Sep 26, 2010"
Nonton Yume-iro Pâtissière SP Professional Sub Indo,7.58,"['Gourmet', 'Shoujo', 'Slice of Life']",Popularity: #3429,Members: 23356,Duration: 24 min per ep,Studios: Studio Hibari,"Aired: Oct 3, 2010 to Dec 26, 2010"
Nonton Yumekui Merry Sub Indo,6.9,"['Action', 'Supernatural']",Popularity: #1648,Members: 62942,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Jan 7, 2011 to Apr 8, 2011"
Nonton Yumemiru Danshi wa Genjitsushugisha Sub Indo,6.63,"['Comedy', 'Romance', 'School']",Popularity: #1552,Members: 68580,Duration: 23 min per ep,Studios: Studio Gokumi,"Aired: Jul 4, 2023 to Sep 19, 2023"
Nonton Yuragi-sou no Yuuna-san Sub Indo,7,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Supernatural']",Popularity: #797,Members: 127338,Duration: 23 min per ep,Studios: Xebec,"Aired: Jul 14, 2018 to Sep 29, 2018"
Nonton Yuragi-sou no Yuuna-san OVA Sub Indo,7.1,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Supernatural']",Popularity: #2826,Members: 28156,Duration: 23 min per ep,Studios: Xebec,"Aired: Jul 4, 2018 to Dec 4, 2020"
Nonton Yuri Seijin Naoko-san (2012) Sub Indo,6.39,"['Comedy', 'Girls Love']",Popularity: #5593,Members: 6610,Duration: 28 min,Studios: ufotable,"Aired: Feb 15, 2012"
Nonton Yuri!!! on Ice Sub Indo,7.9,"['Award Winning', 'Performing Arts', 'Sports']",Popularity: #193,Members: 531637,Duration: 23 min per ep,Studios: MAPPA,"Aired: Oct 6, 2016 to Dec 22, 2016"
Nonton Yuru Camp△ Sub Indo,8.27,"['CGDCT', 'Iyashikei', 'Slice of Life']",Popularity: #456,Members: 217069,Duration: 23 min per ep,Studios: C-Station,"Aired: Jan 4, 2018 to Mar 22, 2018"
